Id,Label,Datatype,Enumeration
diarrhea_starttime_4,Diarrhea Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime_4,Rash Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_4,Was your positive COVID-19 test result from a test you used in this study? Study Day 4,string,
recentpositivetest_4,"In the past 7 days, have you tested positive for COVID-19? Study Day 4",string,
roche_result_4,ROCHE RESULT Study Day 4,string,
orf_gene_4,ORF CT Value Study Day 4,decimal,
ngene_4,N gene CT Value Study Day 4,decimal,
testingdate_4,Testing and Study Date 4,date,
otc_result_5,OTC RESULT Study Day 5,string,
smp_nausea_5,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 5",boolean,"""1"" =[Checked]"
smp_fever_5,Fever or Chills Study Day 5,boolean,"""1"" =[Checked]"
smp_headache_5,Headache Study Day 5,boolean,"""1"" =[Checked]"
smp_body_aches_5,Muscle or body aches Study Day 5,boolean,"""1"" =[Checked]"
smp_loss_smell_5,New loss of taste or smell Study Day 5,boolean,"""1"" =[Checked]"
smp_rash_5,Rash Study Day 5,boolean,"""1"" =[Checked]"
smp_sob_5,"Shortness of breath, difficulty breathing or chest discomfort Study Day 5",boolean,"""1"" =[Checked]"
smp_other_5,Other Symptoms Study Day 5,boolean,"""1"" =[Checked]"
smp_none_5,No Symptoms Study Day 5,boolean,"""1"" =[Checked]"
smp_abd_pain_5,Abdominal pain Study Day 5,boolean,"""1"" =[Checked]"
smp_runny_nose_5,"Congestion, sore throat, runny nose Study Day 5",boolean,"""1"" =[Checked]"
smp_cough_5,Cough Study Day 5,boolean,"""1"" =[Checked]"
smp_fatigue_5,Fatigue Study Day 5,boolean,"""1"" =[Checked]"
closecontactwhen_5,When were you in close contact with someone who tested positive for COVID-19? Study Day 5,string,
closecontactduration_5,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 5,string,
contactduration_5,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 5,string,
closecontacthousehold_5,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 5,string,
expertreadresult_5,Coordinator Interpretation of OTC Test Study Day 5,string,
nausea_starttime_5,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime_5,Cough Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime_5,Fever  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime_5,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime_5,New loss of taste or smell Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime_5,Headache Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime_5,Fatigue Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime_5,Other Symptoms Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime_5,Conjuctivitis  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime_5,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime_5,Muscle or body aches Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime_5,Chills  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime_5,Abdominal pain Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime_5,How long have you been without symptoms? Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime_5,Diarrhea Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime_5,Rash Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_5,Was your positive COVID-19 test result from a test you used in this study? Study Day 5,string,
recentpositivetest_5,"In the past 7 days, have you tested positive for COVID-19? Study Day 5",string,
roche_result_5,ROCHE RESULT Study Day 5,string,
orf_gene_5,ORF CT Value Study Day 5,decimal,
ngene_5,N gene CT Value Study Day 5,decimal,
testingdate_5,Testing and Study Date 5,date,
otc_result_6,OTC RESULT Study Day 6,string,
smp_nausea_6,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 6",boolean,"""1"" =[Checked]"
smp_fever_6,Fever or Chills Study Day 6,boolean,"""1"" =[Checked]"
smp_headache_6,Headache Study Day 6,boolean,"""1"" =[Checked]"
smp_body_aches_6,Muscle or body aches Study Day 6,boolean,"""1"" =[Checked]"
smp_loss_smell_6,New loss of taste or smell Study Day 6,boolean,"""1"" =[Checked]"
smp_rash_6,Rash Study Day 6,boolean,"""1"" =[Checked]"
smp_sob_6,"Shortness of breath, difficulty breathing or chest discomfort Study Day 6",boolean,"""1"" =[Checked]"
smp_other_6,Other Symptoms Study Day 6,boolean,"""1"" =[Checked]"
smp_none_6,No Symptoms Study Day 6,boolean,"""1"" =[Checked]"
smp_abd_pain_6,Abdominal pain Study Day 6,boolean,"""1"" =[Checked]"
smp_runny_nose_6,"Congestion, sore throat, runny nose Study Day 6",boolean,"""1"" =[Checked]"
smp_cough_6,Cough Study Day 6,boolean,"""1"" =[Checked]"
smp_fatigue_6,Fatigue Study Day 6,boolean,"""1"" =[Checked]"
closecontactwhen_6,When were you in close contact with someone who tested positive for COVID-19? Study Day 6,string,
closecontactduration_6,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 6,string,
contactduration_6,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 6,string,
closecontacthousehold_6,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 6,string,
expertreadresult_6,Coordinator Interpretation of OTC Test Study Day 6,string,
nausea_starttime_6,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime_6,Cough Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime_6,Fever  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime_6,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime_6,New loss of taste or smell Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime_6,Headache Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime_6,Fatigue Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime_6,Other Symptoms Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime_6,Conjuctivitis  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime_6,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime_6,Muscle or body aches Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime_6,Chills  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime_6,Abdominal pain Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime_6,How long have you been without symptoms? Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime_6,Diarrhea Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime_6,Rash Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_6,Was your positive COVID-19 test result from a test you used in this study? Study Day 6,string,
recentpositivetest_6,"In the past 7 days, have you tested positive for COVID-19? Study Day 6",string,
roche_result_6,ROCHE RESULT Study Day 6,string,
orf_gene_6,ORF CT Value Study Day 6,decimal,
ngene_6,N gene CT Value Study Day 6,decimal,
testingdate_6,Testing and Study Date 6,date,
otc_result_7,OTC RESULT Study Day 7,string,
smp_nausea_7,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 7",boolean,"""1"" =[Checked]"
smp_fever_7,Fever or Chills Study Day 7,boolean,"""1"" =[Checked]"
smp_headache_7,Headache Study Day 7,boolean,"""1"" =[Checked]"
smp_body_aches_7,Muscle or body aches Study Day 7,boolean,"""1"" =[Checked]"
smp_loss_smell_7,New loss of taste or smell Study Day 7,boolean,"""1"" =[Checked]"
smp_rash_7,Rash Study Day 7,boolean,"""1"" =[Checked]"
smp_sob_7,"Shortness of breath, difficulty breathing or chest discomfort Study Day 7",boolean,"""1"" =[Checked]"
smp_other_7,Other Symptoms Study Day 7,boolean,"""1"" =[Checked]"
smp_none_7,No Symptoms Study Day 7,boolean,"""1"" =[Checked]"
smp_abd_pain_7,Abdominal pain Study Day 7,boolean,"""1"" =[Checked]"
smp_runny_nose_7,"Congestion, sore throat, runny nose Study Day 7",boolean,"""1"" =[Checked]"
smp_cough_7,Cough Study Day 7,boolean,"""1"" =[Checked]"
smp_fatigue_7,Fatigue Study Day 7,boolean,"""1"" =[Checked]"
closecontactwhen_7,When were you in close contact with someone who tested positive for COVID-19? Study Day 7,string,
closecontactduration_7,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 7,string,
contactduration_7,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 7,string,
closecontacthousehold_7,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 7,string,
expertreadresult_7,Coordinator Interpretation of OTC Test Study Day 7,string,
nausea_starttime_7,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime_7,Cough Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime_7,Fever  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime_7,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime_7,New loss of taste or smell Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime_7,Headache Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime_7,Fatigue Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime_7,Other Symptoms Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime_7,Conjuctivitis  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime_7,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime_7,Muscle or body aches Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
chills_starttime_7,Chills  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
abdominalpain_starttime_7,Abdominal pain Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
nosymptoms_starttime_7,How long have you been without symptoms? Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
diarrhea_starttime_7,Diarrhea Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
skinrash_starttime_7,Rash Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation_7,Was your positive COVID-19 test result from a test you used in this study? Study Day 7,string,
recentpositivetest_7,"In the past 7 days, have you tested positive for COVID-19? Study Day 7",string,
roche_result_7,ROCHE RESULT Study Day 7,string,
orf_gene_7,ORF CT Value Study Day 7,decimal,
ngene_7,N gene CT Value Study Day 7,decimal,
testingdate_7,Testing and Study Date 7,date,
otc_result_8,OTC RESULT Study Day 8,string,
smp_nausea_8,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 8",boolean,"""1"" =[Checked]"
smp_fever_8,Fever or Chills Study Day 8,boolean,"""1"" =[Checked]"
smp_headache_8,Headache Study Day 8,boolean,"""1"" =[Checked]"
smp_body_aches_8,Muscle or body aches Study Day 8,boolean,"""1"" =[Checked]"
smp_loss_smell_8,New loss of taste or smell Study Day 8,boolean,"""1"" =[Checked]"
smp_rash_8,Rash Study Day 8,boolean,"""1"" =[Checked]"
smp_sob_8,"Shortness of breath, difficulty breathing or chest discomfort Study Day 8",boolean,"""1"" =[Checked]"
smp_other_8,Other Symptoms Study Day 8,boolean,"""1"" =[Checked]"
smp_none_8,No Symptoms Study Day 8,boolean,"""1"" =[Checked]"
smp_abd_pain_8,Abdominal pain Study Day 8,boolean,"""1"" =[Checked]"
smp_runny_nose_8,"Congestion, sore throat, runny nose Study Day 8",boolean,"""1"" =[Checked]"
smp_cough_8,Cough Study Day 8,boolean,"""1"" =[Checked]"
smp_fatigue_8,Fatigue Study Day 8,boolean,"""1"" =[Checked]"
closecontactwhen_8,When were you in close contact with someone who tested positive for COVID-19? Study Day 8,string,
closecontactduration_8,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 8,string,
contactduration_8,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 8,string,
closecontacthousehold_8,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 8,string,
expertreadresult_8,Coordinator Interpretation of OTC Test Study Day 8,string,
nausea_starttime_8,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
cough_starttime_8,Cough Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fever_starttime_8,Fever  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
congestion_starttime_8,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
losssmelltaste_starttime_8,New loss of taste or smell Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
headache_starttime_8,Headache Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
fatigue_starttime_8,Fatigue Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
other_starttime_8,Other Symptoms Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
conjunctivitis_starttime_8,Conjuctivitis  Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
shortnessofbreath_starttime_8,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 8",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
bodyache_starttime_8,Muscle or body aches Day Symptoms Started Study Day 8,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
