Id,Label,Terms,Datatype,pattern,Unit,Enumeration,Additional Missing Value Codes
housing_date_mdy,"Date of Housing, Employment and Insurance Collection",,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
iden_date_mdy,Date of Identity Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
isolate_maintain_job,"If you were to test positive for COVID-19, would you be able to isolate without losing your job?",,int,,,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
jobloss_covid19_2,"Have you, or has anyone in your household, experienced a loss of employment income since the start of the COVID-19 pandemic (March 2020)?",,int,,,"""0""=[No] |""1""=[Yes] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_english,Do you speak a language other than English at home?,,int,,,"""0""=[No] |""1""=[Yes] |""98""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___1,What languages are spoken at home?,,bit,,,"""0""=[Spanish] |""1""=[Spanish] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___2,What languages are spoken at home?,,bit,,,"""0""=[Vietnamese] |""1""=[Vietnamese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___3,What languages are spoken at home?,,bit,,,"""0""=[Mandarin] |""1""=[Mandarin] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___4,What languages are spoken at home?,,bit,,,"""0""=[Cantonese] |""1""=[Cantonese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___5,What languages are spoken at home?,,bit,,,"""0""=[Tagalog] |""1""=[Tagalog] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___6,What languages are spoken at home?,,bit,,,"""0""=[Hawaiian] |""1""=[Hawaiian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___7,What languages are spoken at home?,,bit,,,"""0""=[Ilokano] |""1""=[Ilokano] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___8,What languages are spoken at home?,,bit,,,"""0""=[Navajo] |""1""=[Navajo] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___9,What languages are spoken at home?,,bit,,,"""0""=[English] |""1""=[English] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___90,What languages are spoken at home?,,bit,,,"""0""=[Other] |""1""=[Other] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
language_home___99,What languages are spoken at home?,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
med_hx_date_mdy,Date of Medical History Collection  MM/DD/YYYY,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
positivemonth_covidtest_2,What month did you first test positive for COVID-19?,,int,,,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
positiveyear_covidtest_3,What year did you first test positive for COVID-19?,,int,,,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
preferred_contact_method_2,Preferred Method of Contact,,int,,,"""1""=[Mobile phone] |""2""=[Home phone] |""3""=[Other phone] |""4""=[Personal email] |""5""=[Other email] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
quarantine_maintain_job,"If you would be exposed to someone with COVID-19, would you be able to quarantine without losing your job? ",,int,,,"""1""=[Yes] |""2""=[No] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___1,,,bit,,,"""0""=[Japanese] |""1""=[Japanese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___2,,,bit,,,"""0""=[Filipino] |""1""=[Filipino] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___3,,,bit,,,"""0""=[Chinese, except Taiwanese] |""1""=[Chinese, except Taiwanese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___4,,,bit,,,"""0""=[Korean] |""1""=[Korean] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___5,,,bit,,,"""0""=[Other Asian] |""1""=[Other Asian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_asian_detail_3___99,,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___1,Please specify your origin,,bit,,,"""0""=[Mexican, Mexican Am., Chicano] |""1""=[Mexican, Mexican Am., Chicano] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___2,Please specify your origin,,bit,,,"""0""=[Puerto Rican] |""1""=[Puerto Rican] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___3,Please specify your origin,,bit,,,"""0""=[Cuban] |""1""=[Cuban] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___4,Please specify your origin,,bit,,,"""0""=[Another Hispanic, Latino, or Spanish origin] |""1""=[Another Hispanic, Latino, or Spanish origin] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___5,Please specify your origin,,bit,,,"""0""=[Salvadoran] |""1""=[Salvadoran] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___6,Please specify your origin,,bit,,,"""0""=[Dominican] |""1""=[Dominican] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___7,Please specify your origin,,bit,,,"""0""=[Colombian] |""1""=[Colombian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_hispanic_detail_2___99,Please specify your origin,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___1,,,bit,,,"""0""=[Native Hawaiian] |""1""=[Native Hawaiian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___10,,,bit,,,"""0""=[Marshallese] |""1""=[Marshallese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___11,,,bit,,,"""0""=[Palauan] |""1""=[Palauan] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___12,,,bit,,,"""0""=[Pohnpeian] |""1""=[Pohnpeian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___13,,,bit,,,"""0""=[Yapese] |""1""=[Yapese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___14,,,bit,,,"""0""=[Other Pacific Islander] |""1""=[Other Pacific Islander] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___2,,,bit,,,"""0""=[Pacific Islander] |""1""=[Pacific Islander] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___3,,,bit,,,"""0""=[Samoan] |""1""=[Samoan] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___4,,,bit,,,"""0""=[Tongan] |""1""=[Tongan] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___5,,,bit,,,"""0""=[Maori] |""1""=[Maori] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___6,,,bit,,,"""0""=[Fijian] |""1""=[Fijian] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___7,,,bit,,,"""0""=[Chamorro] |""1""=[Chamorro] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___8,,,bit,,,"""0""=[Chuukese] |""1""=[Chuukese] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___9,,,bit,,,"""0""=[Kosraen] |""1""=[Kosraen] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
race_ethn_islander_detail_2___99,,,bit,,,"""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
recentmonth_covidtest_2,What month did you have your most recent COVID-19 test?,,int,,,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
recentresult_covidtest,What was the result of your most recent COVID-19 test?,,int,,,"""1""=[Negative] |""2""=[Positive] |""3""=[Never obtained results] |""4""=[Indeterminate] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
recentyear_covidtest_3,What year did you have your most recent COVID-19 test?,,int,,,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
redcap_event_name,REDCap event name used to label longitudinal data,,,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
redcap_repeat_instrument,REDCap instrument that may be repeated,,,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
self_reported_weight_units_2,Please choose the units you would like to use for weight,,int,,,"""1""=[Kilograms] |""2""=[Pounds] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
sex_orient_id,Which of the following best represents how you think of yourself at this time?,,int,,,"""1""=[Gay] |""2""=[Lesbian] |""3""=[Straight; that is, not gay or lesbian, etc.] |""4""=[Bisexual] |""96""=[None of these describe me] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
smoker_number,"If you smoke every day, on average, how many cigarettes per day do you smoke? ",,decimal,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
sociodem_date_mdy,Date of Sociodemographic Data Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
sym_date_mdy,Date of Symptom Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_accesseasy_2,It is easy to get tested for COVID-19.,,int,,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_accesswhere_2,I know where I can get COVID-19 testing in my community.,,int,,,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_date_mdy,Date of Testing Collection,,date,,,,"""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_intent_2,"I plan to get tested as often as needed. ",,int,,,"""0""=[Strongly Disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbenearound_2,To know if I am safe not to give COVID-19 to anyone I am around.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbeneexposed_2,Believe that I was exposed to someone who has COVID-19.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbenepos_2,To get treated early (if I am positive).,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbenesafe_2,To know if I am safe not to give COVID-19 to friends and family.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbenework_2,To let my employer know that I am safe to work.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_pbeneworry_2,Reduce worry that I might have COVID-19.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_percvaccuneg_2,How confident are you that a negative test result means that you do not have COVID-19?,,int,,,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_percvaccupos_2,How confident are you that a positive test result means that you do have COVID-19?,,int,,,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_priskcontact_2,"If I'm positive, officials will need to contact the people I've been in contact with.",,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
test_priskhlthcare_2,Difficult to get needed healthcare if I have it.,,int,,,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]"
