Id,Label,Datatype,Enumeration
Fever_StartTime,Fever  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 4",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime,New loss of taste or smell Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime,Headache Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime,Fatigue Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime,Other Symptoms Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime,Conjuctivitis  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 4",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime,Muscle or body aches Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime,Chills  Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime,Abdominal pain Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime,How long have you been without symptoms? Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime,Diarrhea Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime,Rash Day Symptoms Started Study Day 4,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 4,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 4",string,
roche_result,ROCHE RESULT Study Day 4,string,
orf_gene,ORF CT Value Study Day 4,decimal,
ngene,N gene CT Value Study Day 4,decimal,
testingdate,Testing and Study Date 4,date,
otc_result,OTC RESULT Study Day 5,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 5",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 5,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 5,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 5,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 5,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 5,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 5",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 5,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 5,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 5,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 5",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 5,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 5,boolean,"""1"" =[Checked]"
CloseContactWhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 5,string,
CloseContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 5,string,
ContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 5,string,
CloseContactHousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 5,string,
ExpertReadResult,Coordinator Interpretation of OTC Test Study Day 5,string,
Nausea_StartTime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Cough_StartTime,Cough Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fever_StartTime,Fever  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime,New loss of taste or smell Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime,Headache Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime,Fatigue Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime,Other Symptoms Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime,Conjuctivitis  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 5",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime,Muscle or body aches Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime,Chills  Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime,Abdominal pain Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime,How long have you been without symptoms? Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime,Diarrhea Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime,Rash Day Symptoms Started Study Day 5,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 5,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 5",string,
roche_result,ROCHE RESULT Study Day 5,string,
orf_gene,ORF CT Value Study Day 5,decimal,
ngene,N gene CT Value Study Day 5,decimal,
testingdate,Testing and Study Date 5,date,
otc_result,OTC RESULT Study Day 6,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 6",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 6,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 6,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 6,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 6,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 6,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 6",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 6,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 6,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 6,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 6",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 6,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 6,boolean,"""1"" =[Checked]"
CloseContactWhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 6,string,
CloseContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 6,string,
ContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 6,string,
CloseContactHousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 6,string,
ExpertReadResult,Coordinator Interpretation of OTC Test Study Day 6,string,
Nausea_StartTime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Cough_StartTime,Cough Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fever_StartTime,Fever  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime,New loss of taste or smell Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime,Headache Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime,Fatigue Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime,Other Symptoms Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime,Conjuctivitis  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 6",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime,Muscle or body aches Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime,Chills  Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime,Abdominal pain Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime,How long have you been without symptoms? Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime,Diarrhea Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime,Rash Day Symptoms Started Study Day 6,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 6,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 6",string,
roche_result,ROCHE RESULT Study Day 6,string,
orf_gene,ORF CT Value Study Day 6,decimal,
ngene,N gene CT Value Study Day 6,decimal,
testingdate,Testing and Study Date 6,date,
otc_result,OTC RESULT Study Day 7,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 7",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 7,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 7,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 7,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 7,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 7,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 7",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 7,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 7,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 7,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 7",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 7,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 7,boolean,"""1"" =[Checked]"
CloseContactWhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 7,string,
CloseContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 7,string,
ContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 7,string,
CloseContactHousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 7,string,
ExpertReadResult,Coordinator Interpretation of OTC Test Study Day 7,string,
Nausea_StartTime,"Feeling sick to your stomach, vomiting Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Cough_StartTime,Cough Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fever_StartTime,Fever  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Congestion_StartTime,"Congestion, sore throat, runny nose Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
LossSmellTaste_StartTime,New loss of taste or smell Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Headache_StartTime,Headache Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Fatigue_StartTime,Fatigue Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Other_StartTime,Other Symptoms Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Conjunctivitis_StartTime,Conjuctivitis  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
ShortnessOfBreath_StartTime,"Shortness of breath, difficulty breathing or chest discomfort Day Symptoms Started Study Day 7",string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
BodyAche_StartTime,Muscle or body aches Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Chills_StartTime,Chills  Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
AbdominalPain_StartTime,Abdominal pain Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
NoSymptoms_StartTime,How long have you been without symptoms? Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
Diarrhea_StartTime,Diarrhea Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
SkinRash_StartTime,Rash Day Symptoms Started Study Day 7,string,"0=[Today] |""1""=[1 day ago]|""2""=[2 days ago]|""3""=[3 days ago]|""4""=[4 days ago]|""5""=[5 days ago]|""6""=[6 days ago]|""7""=[7 days ago]|""8-14""=[8-14 days ago]|""14+""=[More than 14 days ago]"
recentpositivetestlocation,Was your positive COVID-19 test result from a test you used in this study? Study Day 7,string,
recentpositivetest,"In the past 7 days, have you tested positive for COVID-19? Study Day 7",string,
roche_result,ROCHE RESULT Study Day 7,string,
orf_gene,ORF CT Value Study Day 7,decimal,
ngene,N gene CT Value Study Day 7,decimal,
testingdate,Testing and Study Date 7,date,
otc_result,OTC RESULT Study Day 8,string,
smp_nausea,"Feeling sick to your stomach, nausea, vomiting, or diarrhea Study Day 8",boolean,"""1"" =[Checked]"
smp_fever,Fever or Chills Study Day 8,boolean,"""1"" =[Checked]"
smp_headache,Headache Study Day 8,boolean,"""1"" =[Checked]"
smp_body_aches,Muscle or body aches Study Day 8,boolean,"""1"" =[Checked]"
smp_loss_smell,New loss of taste or smell Study Day 8,boolean,"""1"" =[Checked]"
smp_rash,Rash Study Day 8,boolean,"""1"" =[Checked]"
smp_sob,"Shortness of breath, difficulty breathing or chest discomfort Study Day 8",boolean,"""1"" =[Checked]"
smp_other,Other Symptoms Study Day 8,boolean,"""1"" =[Checked]"
smp_none,No Symptoms Study Day 8,boolean,"""1"" =[Checked]"
smp_abd_pain,Abdominal pain Study Day 8,boolean,"""1"" =[Checked]"
smp_runny_nose,"Congestion, sore throat, runny nose Study Day 8",boolean,"""1"" =[Checked]"
smp_cough,Cough Study Day 8,boolean,"""1"" =[Checked]"
smp_fatigue,Fatigue Study Day 8,boolean,"""1"" =[Checked]"
CloseContactWhen,When were you in close contact with someone who tested positive for COVID-19? Study Day 8,string,
CloseContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 8,string,
ContactDuration,How much time did you spend within 6 feet of the person who tested positive for the COVID-19 virus? Study Day 8,string,
CloseContactHousehold,Do you live in the same household as the person who tested positive for the COVID-19 virus? Study Day 8,string,
ExpertReadResult,Coordinator Interpretation of OTC Test Study Day 8,string,
