Id,Label,Datatype,Enumeration,Additional Missing Value Codes,source_file,source_directory
flu_vaccinehistind,Have you ever received a flu vaccination?,int,"""0""=[No] |""1""=[Yes] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
gender_identity_term,What terms best express how you describe your gender identity?,int,"""0""=[Man] |""1""=[Woman] |""3""=[Transgender man/Female-to-male (FTM)] |""4""=[Transgender woman/Male-to-female (MTF)] |""5""=[Gender non-binary/Genderqueer/Gender nonconforming] |""6""=[Agender] |""7""=[Bigender] |""8""=[Two-spirit] |""96""=[None of these describe me] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
household_congregate,Do you live in any of these?,int,"""1""=[A group care setting] |""10""=[Homeless or in no consistent shelter] |""2""=[Nursing home] |""3""=[Residential care facility for people with intellectual and developmental disabilities] |""4""=[A psychiatric treatment facility] |""5""=[A group home] |""6""=[A board and care home] |""7""=[Prison or jail] |""8""=[A halfway house] |""9""=[Foster care] |""90""=[Somewhere else] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
household_famgen,What best describes the people at your home:,int,"""1""=[Just me] |""2""=[Living with spouse, no kids] |""3""=[Family including kids] |""4""=[Family with 3 generations (parents, children, grandchildren)] |""5""=[Family with 4 generations] |""6""=[Living with roommates] |""90""=[None of these] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
jobloss_covid19,"Have you, or has anyone in your household, experienced a loss of employment income since the start of the COVID-19 pandemic (March 2020)?",int,"""0""=[No] |""1""=[Yes] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
language_home,What languages are spoken at home?,bit,"""0""=[English] |""1""=[English]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
missed_procedure,"Since the start of the COVID-19 pandemic (March 2020), have you needed to postpone any medical care?",int,"""0""=[No] |""1""=[Yes] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
positivemonth_covidtest,What month did you first test positive for COVID-19?,int,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
positiveyear_covidtest,What year did you first test positive for COVID-19?,int,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
race_ethn_hispanic_detail_2,Please specify your origin,bit,"""0""=[Mexican, Mexican Am., Chicano] |""1""=[Mexican, Mexican Am., Chicano]  $ ""0""=[Puerto Rican] |""1""=[Puerto Rican]  $ ""0""=[Cuban] |""1""=[Cuban]  $ ""0""=[Another Hispanic, Latino, or Spanish origin] |""1""=[Another Hispanic, Latino, or Spanish origin]  $ ""0""=[Salvadoran] |""1""=[Salvadoran]  $ ""0""=[Dominican] |""1""=[Dominican]  $ ""0""=[Colombian] |""1""=[Colombian]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
recentmonth_covidtest,What month did you have your most recent COVID-19 test?,int,"""1""=[January] |""10""=[October] |""11""=[November] |""12""=[December] |""2""=[February] |""3""=[March] |""4""=[April] |""5""=[May] |""6""=[June] |""7""=[July] |""8""=[August] |""9""=[September] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
recentyear_covidtest,What year did you have your most recent COVID-19 test?,int,"""1""=[2019] |""2""=[2020] |""3""=[2021] |""4""=[2022] |""5""=[2023] |""6""=[2024] |""7""=[2025] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
self_reported_weight_units,Please choose the units you would like to use for weight,int,"""1""=[Kilograms] |""2""=[Pounds] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_accesseasy,It is easy to get tested for COVID-19.,int,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_accesswhere,I know where I can get COVID-19 testing in my community.,int,"""0""=[Strongly disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_intent,"I plan to get tested as often as needed. ",int,"""0""=[Strongly Disagree] |""1""=[Disagree] |""2""=[Neither disagree or agree] |""3""=[Agree] |""4""=[Strongly agree] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbenearound,To know if I am safe not to give COVID-19 to anyone I am around.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbeneexposed,Believe that I was exposed to someone who has COVID-19.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbenepos,To get treated early (if I am positive).,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbenesafe,To know if I am safe not to give COVID-19 to friends and family.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbenework,To let my employer know that I am safe to work.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_pbeneworry,Reduce worry that I might have COVID-19.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_percvaccuneg,How confident are you that a negative test result means that you do not have COVID-19?,int,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_percvaccupos,How confident are you that a positive test result means that you do have COVID-19?,int,"""0""=[Not at all confident] |""1""=[Somewhat confident] |""2""=[Confident] |""3""=[Very confident] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_priskcontact,"If I'm positive, officials will need to contact the people I've been in contact with.",int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_priskhlthcare,Difficult to get needed healthcare if I have it.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_priskknow,I don't want to know if I have it.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_prisklater,"Even if I don't have it when tested, I can still get COVID-19 later.",int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_prisknohelp,Not much they can do for me if I have it.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_prisknosymp,I don't have COVID-19 symptoms so I don't need to be tested.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_priskouch,May experience discomfort from being tested.,int,"""0""=[Not at all] |""1""=[Slightly] |""2""=[Somewhat] |""3""=[Moderately] |""4""=[Very much] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_resneg_2,"If I get a negative test result, it means [check all that apply]:",bit,"""0""=[I don't have COVID-19 now] |""1""=[I don't have COVID-19 now]  $ ""0""=[I can be around others without giving the virus to them] |""1""=[I can be around others without giving the virus to them]  $ ""0""=[I can be around others without getting the virus from them] |""1""=[I can be around others without getting the virus from them]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
test_respos_2,"If I get a positive result, it means: [check all that apply]",bit,"""0""=[I will need to be admitted to the hospital] |""1""=[I will need to be admitted to the hospital]  $ ""0""=[I will need to isolate myself from others] |""1""=[I will need to isolate myself from others]  $ ""0""=[I will need to take off work] |""1""=[I will need to take off work]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
testing_comm_2,How are test results communicated?,bit,"""0""=[Phone call] |""1""=[Phone call]  $ ""0""=[Email] |""1""=[Email]  $ ""0""=[Text] |""1""=[Text]  $ ""0""=[In person] |""1""=[In person]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
testing_wait,"For your previous covid testing, how long did you wait between scheduling the test and when the test was performed?",int,"""1""=[Same day as scheduled] |""2""=[Within a few days] |""3""=[Within a week/same week] |""4""=[Within the same month] |""5""=[More than a month] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_coll,People you go to work or class with or other people you know,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_cortf,The U.S. Coronavirus Task Force,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_doc,Your doctor or health care provider,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_fam,Your close friends and members of your family,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_flead,Your faith leader,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_news,"News on the radio, TV, online, or in newspapers",int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_social,Your contacts on social media,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
trust_usgov,The U.S. government,int,"""0""=[Not at all] |""1""=[A little] |""2""=[Somewhat] |""3""=[A great deal] |""4""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_concerns_3,"Why would you NOT get a COVID-19 vaccine? ",bit,"""0""=[I'm allergic to vaccines] |""1""=[I'm allergic to vaccines]  $ ""0""=[Other] |""1""=[Other]  $ ""0""=[I don't like needles] |""1""=[I don't like needles]  $ ""0""=[I'm not concerned about getting really sick from COVID-19] |""1""=[I'm not concerned about getting really sick from COVID-19]  $ ""0""=[I'm concerned about side effects from the vaccine] |""1""=[I'm concerned about side effects from the vaccine]  $ ""0""=[I don't think vaccines work very well] |""1""=[I don't think vaccines work very well]  $ ""0""=[I don't trust that the vaccine will be safe] |""1""=[I don't trust that the vaccine will be safe]  $ ""0""=[I don't believe the COVID-19 pandemic is as bad as some people say it is] |""1""=[I don't believe the COVID-19 pandemic is as bad as some people say it is]  $ ""0""=[I don't want to pay for it] |""1""=[I don't want to pay for it]  $ ""0""=[I don't know enough about how well a COVID-19 vaccine works] |""1""=[I don't know enough about how well a COVID-19 vaccine works]  $ ""0""=[Not Applicable] |""1""=[Not Applicable]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_conven,Convenience in where and when I can get it,int,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_effective,The vaccine prevents COVID-19,int,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_free,The vaccine is free or low cost,int,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_manufac,Who was the manufacturer of the most recent vaccine you received?,int,"""1""=[Pfizer] |""2""=[Moderna] |""3""=[Johnson & Johnson] |""4""=[Other] |""98""=[Don't know] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_no_pain,The vaccine is not painful,int,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_reasons_3,Why would you get a COVID-19 vaccine?,bit,"""0""=[I want to keep my family safe] |""1""=[I want to keep my family safe]  $ ""0""=[Required by my school or workplace] |""1""=[Required by my school or workplace]  $ ""0""=[Required for travel] |""1""=[Required for travel]  $ ""0""=[I want to keep my community safe] |""1""=[I want to keep my community safe]  $ ""0""=[I want to keep myself safe] |""1""=[I want to keep myself safe]  $ ""0""=[I have a chronic health problem, like asthma or diabetes] |""1""=[I have a chronic health problem, like asthma or diabetes]  $ ""0""=[My doctor told me to get a COVID-19 vaccine] |""1""=[My doctor told me to get a COVID-19 vaccine]  $ ""0""=[I don't want to get really sick from COVID-19] |""1""=[I don't want to get really sick from COVID-19]  $ ""0""=[I want to feel safe around other people] |""1""=[I want to feel safe around other people]  $ ""0""=[I believe life won't go back to normal until most people get a COVID-19 vaccine] |""1""=[I believe life won't go back to normal until most people get a COVID-19 vaccine]  $ ""0""=[Other] |""1""=[Other]  $ ""0""=[Not Applicable] |""1""=[Not Applicable]  $ ""0""=[Prefer not to answer] |""1""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
vaccine_safe,The vaccine is safe,int,"""1""=[1- Not important] |""2""=[2] |""3""=[3- Neutral] |""4""=[4] |""5""=[5- Very important] |""99""=[Prefer not to answer] ","""-9999""=[Reason Unknown] |""-9960""=[This information was not provided by the originator (participant or sensor)] |""-9985""=[Data was invalid (wrong format, wrong or unknown units, not parseable, or impossible value)] |""-9944""=[This element (question or variable) was not presented to user for collection (reason unspecified)]",20230608_project45_DICT_origcopy_v1.csv,phs002608
